MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-0.8746788,1.0,0.010067148,-0.26241437,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,-0.06346782,1.2870239,0.6860461,1.0855856,2.0,1.0,5.0,6.0,2.0,-0.5706611,-0.68659216,2.5051866,2.0,2.0,2.0,2.0,3.0,1.1422925,1.0,-0.2924307,-0.7457668,0.287123,1.0,0.89051443,1.0,1.0,0.08283233,-0.7880392,-0.10767507,-0.6352652,1.0962518,-0.24520789,0.792954,-0.75512093,0.17319351,-0.20888013,-0.7695909,-0.29064682,1.0,-0.9337477,2.0,1.0,0.27095446,1.0,0.3117421,-0.2422695,1.0,1.0,2.0,3.0973306,-0.39073974,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,3.0,3.0,0.94805026,-1.2015953,1.6649803,1.0,1.0,185000.0
0.065133646,1.0,-0.30256626,-0.21294,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,-0.06346782,-0.5103786,0.8845541,0.65272284,2.0,1.0,2.0,2.0,2.0,-0.5706611,-0.68659216,-0.23245913,2.0,2.0,2.0,2.0,5.0,-1.0050887,1.0,-0.2924307,0.5165024,-0.61878836,1.0,-0.15262565,1.0,1.0,-0.98092526,0.7924505,-0.10767507,-0.06766465,-0.82022035,-0.24520789,0.792954,1.2353632,0.17319351,-0.20888013,-0.7695909,0.34379444,1.0,0.6198978,1.0,1.0,0.2842621,1.0,0.3117421,-0.36886352,1.0,1.0,2.0,-0.7439022,0.42542535,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.46286544,1.6649803,1.0,1.0,180400.0
-0.8746788,1.0,0.756092,-0.004960166,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6550142,-0.5103786,0.61987686,0.26795596,2.0,1.0,5.0,6.0,2.0,-0.5706611,-0.68659216,-0.23245913,2.0,2.0,2.0,1.0,4.0,0.45788652,1.0,-0.2924307,0.23044859,0.6026383,1.0,-0.15262565,1.0,1.0,0.49443704,-0.7880392,-0.10767507,-0.320839,1.0962518,-0.24520789,-1.0249064,1.2353632,-1.0408231,-0.20888013,0.7443638,-0.92508805,1.0,0.6198978,4.0,1.0,0.2665186,2.0,0.3117421,0.16095588,1.0,1.0,2.0,0.7830475,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-1.5709603,1.6649803,1.0,1.0,171500.0
1.4748523,1.0,0.010067148,-0.3984102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.3734962,-0.5103786,0.4544536,0.02747664,2.0,1.0,5.0,6.0,2.0,-0.5706611,1.0521133,-0.23245913,2.0,2.0,2.0,4.0,4.0,-0.15991619,3.0,6.425183,-1.2747394,1.0520086,1.0,-1.1957657,1.0,1.0,0.92475104,-0.7880392,-0.10767507,0.007879297,1.0962518,-0.24520789,-1.0249064,1.2353632,-2.2548397,-0.20888013,0.7443638,-1.5595293,1.0,-0.9337477,2.0,1.0,0.2554289,3.0,0.3117421,0.26410654,1.0,1.0,2.0,-0.7439022,0.10802781,-0.35926676,-0.10777999,2.2182243,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.0935005,1.6649803,1.0,1.0,212000.0
0.065133646,1.0,-1.0724995,5.074719,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.3734962,-0.5103786,1.0499773,0.8932022,1.0,1.0,4.0,7.0,3.0,2.8549044,2.790819,-0.23245913,2.0,2.0,2.0,1.0,3.0,2.246988,1.0,-0.2924307,-0.74349654,1.4392319,1.0,0.89051443,1.0,1.0,1.4272295,2.9270468,-0.10767507,3.6360307,1.0962518,-0.24520789,2.6108146,1.2353632,1.3872101,-0.20888013,2.2583184,3.5160005,2.0,0.6198978,1.0,2.0,0.29535177,1.0,1.6351354,1.7316594,1.0,1.0,2.0,3.256388,-0.16402721,-0.35926676,-0.10777999,3.4676394,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.0935005,1.6649803,1.0,1.0,538000.0
-0.16981946,1.0,3.9801877,0.22459143,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.3734962,1.2870239,0.55370754,0.9893939,2.0,1.0,3.0,3.0,2.0,-0.5706611,1.0521133,-0.23245913,3.0,2.0,2.0,4.0,4.0,-0.024412991,1.0,-0.2924307,-0.9750639,-1.1685499,1.0,-0.15262565,1.0,1.0,-0.20315276,0.78309846,-0.10767507,0.5183114,-0.82022035,-0.24520789,0.792954,-0.75512093,1.3872101,-0.20888013,-0.7695909,0.97823566,1.0,-0.9337477,2.0,3.0,0.26208273,3.0,0.3117421,0.09531453,1.0,1.0,2.0,1.8407784,-0.52676725,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.0935005,1.6649803,1.0,1.0,164000.0
-0.8746788,1.0,0.9004545,0.13783546,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0919783,-3.2064824,1.28157,1.2298732,1.0,1.0,2.0,2.0,1.0,1.4176439,1.0521133,-0.23245913,2.0,3.0,2.0,4.0,4.0,2.3135912,1.0,-0.2924307,-0.34165904,1.931627,1.0,0.89051443,1.0,1.0,1.8709073,-0.7880392,-0.10767507,0.73065114,1.0962518,-0.24520789,-1.0249064,1.2353632,-2.2548397,-0.20888013,2.2583184,0.97823566,1.0,0.6198978,5.0,1.0,0.31087735,1.0,1.6351354,1.6988387,1.0,1.0,2.0,0.15477131,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.0935005,1.6649803,2.0,2.0,394432.0
-0.8746788,1.0,3.4027376,1.0457249,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.5004319,-0.5103786,-0.67042464,-1.6077827,2.0,1.0,2.0,2.0,2.0,-0.5706611,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,6.0,-0.7294889,1.0,-0.2924307,0.41434032,-0.4395183,1.0,0.89051443,1.0,1.0,-0.78046846,-0.7880392,-0.10767507,-1.2947434,-0.82022035,-0.24520789,-1.0249064,-0.75512093,-1.0408231,-0.20888013,-0.7695909,-1.5595293,1.0,-0.9337477,2.0,4.0,0.180019,2.0,0.3117421,-0.33604285,1.0,1.0,2.0,-0.7439022,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.0935005,1.6649803,1.0,1.0,141000.0
-0.8746788,1.0,0.756092,0.34663597,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,-0.06346782,0.38832265,0.222861,0.17176422,2.0,1.0,6.0,1.0,1.0,0.10536259,-0.68659216,-0.23245913,1.0,2.0,2.0,2.0,3.0,0.80927616,4.0,0.68522197,0.06244873,1.1810831,1.0,-1.1957657,1.0,1.0,2.4508958,-0.7880392,-0.10767507,1.1737063,1.0962518,-0.24520789,0.792954,-0.75512093,0.17319351,-0.20888013,-0.7695909,0.34379444,3.0,2.1735432,3.0,1.0,0.23990333,2.0,0.3117421,0.13282387,1.0,1.0,2.0,2.031647,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,2.0,1.0,-0.092567734,-1.5709603,1.6649803,1.0,1.0,210000.0
-0.8746788,1.0,1.7185086,0.17968935,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,-0.06346782,0.38832265,0.18977635,-0.35729027,1.0,1.0,6.0,1.0,3.0,2.1561573,-0.68659216,-0.23245913,1.0,2.0,2.0,2.0,1.0,0.6140597,1.0,-0.2924307,1.3110963,1.9029438,1.0,0.89051443,1.0,1.0,1.8388342,-0.7880392,-0.10767507,0.7061504,-0.82022035,-0.24520789,0.792954,-0.75512093,0.17319351,-0.20888013,-0.7695909,0.34379444,1.0,0.6198978,3.0,1.0,0.2376854,3.0,0.3117421,0.34850255,1.0,1.0,2.0,-0.7439022,1.1357912,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,2.0,1.0,-0.092567734,-1.9403253,1.6649803,3.0,1.0,190000.0
0.6525164,1.0,0.756092,0.047679603,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,0.6550142,0.38832265,0.090522386,-0.50157785,2.0,1.0,6.0,1.0,3.0,-0.11051053,-0.68659216,-0.23245913,1.0,2.0,2.0,1.0,4.0,1.0274593,2.0,0.71521133,-1.2747394,0.012242243,1.0,-1.1957657,1.0,1.0,0.045413718,-0.7880392,-0.10767507,-0.66384935,1.0962518,-0.24520789,0.792954,-0.75512093,0.17319351,-0.20888013,0.7443638,-0.29064682,1.0,2.1735432,3.0,1.0,0.23103158,3.0,0.3117421,0.26410654,1.0,1.0,2.0,-0.7439022,1.1055629,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,2.0,1.0,-0.092567734,-1.9403253,1.6649803,1.0,3.0,170000.0
0.065133646,3.0,0.010067148,-0.31868848,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,0.6550142,-0.5103786,0.95072335,0.7489146,2.0,1.0,2.0,2.0,2.0,-0.5706611,1.0521133,-0.23245913,2.0,2.0,2.0,2.0,4.0,0.21903342,1.0,-0.2924307,-0.6367939,-0.55903167,1.0,0.89051443,1.0,1.0,-0.9141063,1.2226429,-0.10767507,0.3590566,1.0962518,-0.24520789,0.792954,1.2353632,0.17319351,-0.20888013,0.7443638,0.34379444,1.0,-0.9337477,2.0,1.0,0.28869796,3.0,0.3117421,0.8970766,1.0,1.0,2.0,-0.7439022,0.7428229,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-1.9403253,1.6649803,1.0,1.0,216000.0
-0.8746788,1.0,0.010067148,0.11989808,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06346782,1.2870239,-0.041816223,-0.6939613,2.0,1.0,3.0,3.0,3.0,0.45189574,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,3.0,0.3223833,1.0,-0.2924307,-0.307605,-0.10488086,1.0,0.89051443,1.0,1.0,-0.40628237,-0.7880392,-0.10767507,-1.0089015,1.0962518,-0.24520789,-1.0249064,-0.75512093,-1.0408231,-0.20888013,-0.7695909,-0.92508805,1.0,0.6198978,3.0,1.0,0.22215983,1.0,0.3117421,0.039050523,1.0,1.0,2.0,-0.7439022,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,3.0,1.3642975,-1.2015953,1.6649803,1.0,1.0,149000.0
-0.8746788,1.0,0.010067148,0.27183825,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7819498,0.38832265,-0.00873157,1.1336815,2.0,1.0,2.0,2.0,2.0,-0.5706611,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,4.0,0.68066293,1.0,-0.2924307,-0.49376702,0.07199893,1.0,0.89051443,1.0,1.0,-0.20849827,-0.7880392,-0.10767507,-0.85781354,1.0962518,-0.24520789,-1.0249064,1.2353632,0.17319351,-0.20888013,-0.7695909,-0.29064682,1.0,0.6198978,6.0,1.0,0.22437777,1.0,0.3117421,0.13282387,1.0,1.0,2.0,-0.7439022,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.8322304,1.6649803,1.0,1.0,149900.0
-0.8746788,1.0,-0.20632459,-0.2073126,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7819498,0.38832265,-0.10798553,-0.790153,2.0,1.0,2.0,2.0,2.0,-0.5706611,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,1.0,0.77482617,1.0,-0.2924307,-0.6367939,0.019413045,1.0,0.89051443,1.0,1.0,-0.26729894,-0.7880392,-0.10767507,-0.9027316,1.0962518,-0.24520789,-1.0249064,-0.75512093,0.17319351,-0.20888013,-0.7695909,-0.29064682,1.0,0.6198978,6.0,1.0,0.21772395,2.0,-1.0116513,-0.78615487,1.0,1.0,2.0,-0.7439022,0.576567,2.5520232,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,0.27586445,1.6649803,1.0,1.0,142000.0
-0.8746788,1.0,0.034279555,-0.21317448,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.5004319,-0.5103786,-0.041816223,-0.6939613,2.0,1.0,6.0,1.0,2.0,-0.5706611,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,3.0,0.8414295,4.0,0.1754031,-1.2747394,-0.3964935,1.0,-1.1957657,1.0,1.0,-0.7323588,-0.7880392,-0.10767507,-1.2579924,1.0962518,-0.24520789,-1.0249064,-0.75512093,-1.0408231,-0.20888013,-0.7695909,-1.5595293,1.0,-0.9337477,2.0,1.0,0.22215983,1.0,0.3117421,0.25004056,1.0,1.0,2.0,1.1647849,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,2.0,1.0,-0.092567734,-0.8322304,1.6649803,1.0,1.0,126000.0
-0.8746788,1.0,0.034279555,0.033024877,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.5004319,-0.5103786,-0.00873157,-0.64586544,2.0,1.0,5.0,6.0,2.0,-0.5706611,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,3.0,-0.0129296705,1.0,-0.2924307,-0.2939834,-0.4395183,1.0,-1.1957657,1.0,1.0,-0.78046846,-0.7880392,-0.10767507,-1.2947434,-0.82022035,-0.24520789,-1.0249064,-0.75512093,0.17319351,-0.20888013,-0.7695909,-0.92508805,1.0,0.6198978,4.0,5.0,-4.1471777,4.0,-2.3350446,-2.2115097,2.0,2.0,2.0,-0.7439022,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.8322304,1.6649803,4.0,1.0,115000.0
1.4748523,2.0,-2.083037,-0.5111929,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6550142,-0.5103786,0.9176387,0.7008187,2.0,1.0,7.0,8.0,2.0,-0.5706611,1.0521133,-0.23245913,2.0,2.0,2.0,2.0,4.0,1.4087055,3.0,-0.2924307,-0.47106433,0.8536164,1.0,0.89051443,1.0,1.0,0.483746,-0.7880392,-0.10767507,-0.3290059,1.0962518,-0.24520789,0.792954,-0.75512093,-1.0408231,-0.20888013,0.7443638,-0.92508805,1.0,0.6198978,6.0,1.0,0.28648004,1.0,0.3117421,0.1843992,1.0,1.0,2.0,0.870529,0.31962615,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-0.0935005,1.6649803,1.0,1.0,184000.0
2.4146647,4.0,-2.323641,-1.0010124,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,-0.06346782,-0.5103786,-0.00873157,-0.64586544,2.0,1.0,5.0,6.0,3.0,2.292498,-0.68659216,-0.23245913,1.0,1.0,2.0,2.0,2.0,-0.64680904,1.0,-0.2924307,-0.53236157,-1.3502102,1.0,-1.1957657,1.0,1.0,-1.7987891,0.39031404,-0.10767507,-1.0436108,-0.82022035,-0.24520789,-1.0249064,1.2353632,-1.0408231,-0.20888013,-0.7695909,-0.92508805,1.0,-0.9337477,2.0,4.0,0.22437777,2.0,-1.0116513,-0.9737016,1.0,1.0,2.0,1.4431351,-0.7081373,-0.35926676,-0.10777999,-0.2806061,-0.05763949,1.0,1.0,1.0,-0.092567734,-1.5709603,1.6649803,3.0,1.0,96000.0
