PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,SalePrice
-0.11096441342769313,1.9661651509022873,1.7769392780937243,-1.476650991339275,0.8466067671568166,-0.11262722732383897,-0.9189818133920914,0.15970445177199236,-0.9909379501184852,-1.491754665720976,-0.5499967171094902,0.09670936354036228,-0.3747363227574593,-0.23687444053519954,0.8599499521207082,-0.7336186561739493,-0.23855770782361552,-1.1220160570042914,-0.11564127213728914,0.08733645419618853,0.2554177833210694,0.7292319008990572,0.264748522654483,-0.09185046031645315,0.8397323940602314,0.9263980746843093,-0.8371501212366037,0.5017507647272604,0.1399841968701074,0.09882393915801443,129500.0
-0.037822201159853554,-2.002566582829167,-6.333976681330728,1.5024572149808157,-2.1413313658843514,1.2836857611723174,1.0210431710500112,0.38137688619121807,-0.6444801218070247,-1.022952078659213,0.8277993174615604,-0.7979152836100827,0.4446354154062508,0.023556828730610224,0.45604643328717154,-0.4358427190428371,2.350508641085673,-0.786102143230447,-0.9540585950002612,-0.29780405839607005,0.22699989406547155,-0.8053117036578057,0.18246505734666182,0.38649036098613976,1.3841861056533844,0.12253436686939953,-1.656590837805099,-1.0405605537078177,0.5322701685015907,-1.0758127244288345,345000.0
-0.026005433563353417,2.6779252352390683,1.3035521088898658,-2.5389004124604213,0.4959255632507177,0.12130642022826077,-1.3455603058982457,1.2765768747956663,-0.8015965757856691,-0.8307423370953629,-0.9180875584228084,-0.3263394038045825,-0.45477204137785865,-0.24078774008382314,0.09415922954450523,1.1342479608334046,-0.2819800896818937,-0.7010425402507809,0.27412285040460577,1.7857345611629627,-0.5425749400383733,-0.29142445099624087,-0.09222961604945015,-0.7974195623196244,-0.21410085549342903,0.03636486994323958,0.4597524566025975,-1.9671139824319355,-0.31562198565314975,0.025914948887236035,144000.0
-10.321482809282202,-3.1505623880659597,-1.0045114820648564,0.3999267666996117,1.1249059679969098,0.5046306728087009,-0.7210927044554449,-3.472865822699116,0.591931297069759,0.4697861476332529,0.9296995313598245,-0.7099141185671827,0.7046346446435315,-0.45407650481030726,-0.8842138145796031,0.17604971447360335,0.3108394420202659,0.6814088668939831,-0.3304921416020567,0.07886727320014655,-0.6410378905190859,0.16458447649564736,0.15061723544361919,0.09964883883647728,0.25467592997541105,0.07595469848496343,-0.4185033682625379,-0.3917604997058491,0.9248384176767768,0.2214627704198338,279500.0
1.4343865785111323,-0.8183485512263412,1.3876791204783647,0.1690003321864528,2.705734584557564,-0.14767302466289944,-1.0453419671968205,0.7837935346360507,-0.5698078999581864,-0.7768351647855828,-0.09946982823382587,-2.0772651670295748,-2.005716499866392,1.2195390178059071,-0.48053904493997085,-1.006716382377981,0.6593534487695099,-0.42625146227426347,1.6040919563327165,-0.7004270509097178,1.6110240607905577,-0.17444348742096322,-0.7305854663827723,0.3064033997453224,-1.5361593830328666,-0.6392212024588543,0.5423652999349585,2.5404513089056153,-0.8333384280812484,0.8387614742291876,157000.0
-1.120026503176919,2.700796537308135,1.718426114018241,-0.8701494312389945,0.039710964269182046,-0.41071999371394535,-2.1995063251700633,0.26865313575382316,1.3307277258508832,2.8233834538975677,0.05352278799358609,0.6535509913502529,0.9316109667661381,-0.004956461441128729,0.12353172137989112,0.38202038018804346,-0.11595702432571489,-0.8724704657624199,0.9525540444551502,-0.1417870866969269,0.3726575622334212,0.09672901984953214,-0.6654954931095621,0.41679583096132383,-1.12022491865144,-1.213857770064675,0.9163782151445207,0.2480020078335575,0.869230672963423,-0.9679075027899499,132000.0
1.686143008739314,1.441142050215329,-0.12529345617961615,-2.1117206091227168,0.7008192991161832,0.03162488206137809,-1.9778815412999209,1.3244875641076859,-0.5845935596104996,0.01816885085383125,-1.4147871834666887,-0.11999363236977358,0.7733774268775669,0.5556956329456902,0.7065583099665866,-0.8327269703258685,-1.7954391444976108,1.1042261161162112,1.2794081736503813,0.5034249423736852,1.39955546523592,0.13210122380125444,-0.348339265402274,0.451709468005166,-0.49463946548419835,-0.6538042948344059,-0.6673664572688127,0.032390654481383487,0.14604379403230974,-1.1074700212959045,149000.0
0.03744845242022874,1.0549474796539169,4.411743755476132,1.502659801563812,1.032449410170906,-0.221603279480723,3.770781418941374,-4.1080457611167285,3.24542616385543,-2.067379006061229,-0.8776371421352589,-1.051213910399533,1.7726110590438309,1.0615935689673495,1.1861684106601749,0.7915976375490376,1.131314276848573,0.6872795956561556,0.032948909811148404,0.9966681235098113,-0.30762497486371737,-1.046119066521944,0.7294746649321144,-0.3903139935312735,0.02732297129842998,-0.006387332616827354,0.9748314254490833,-1.0033840124376316,0.43359472015613626,-0.9333036864813633,90000.0
1.7990472598493499,-3.8811247813048304,1.3267255792429544,-1.4234016563777896,0.16444214002687427,0.16946651868616555,-0.7807065386093962,1.7232210359718116,-0.7821356463904628,-1.490005583102355,0.03043819384477483,2.5580333541938916,0.6359711997968112,1.7880996136884453,-1.4469379329711147,0.5216579182205331,-0.18037771072726855,-1.138400016404603,-0.6137595941219461,0.3876395984333086,-0.4817435063174617,-0.16960148278550904,-0.1286549547575861,0.5244978193084737,0.4246514286309073,-0.3288726819326897,0.011822733890562211,0.3439305627702484,0.4403024328844657,0.4154500007814997,159000.0
2.2402847831593773,3.522129221198126,1.5957697783216833,0.765140546540902,1.9593009468060503,-1.1420760232103553,-1.4370282582017684,-1.7574837908454455,-0.8003660693381972,-0.8505583271891591,0.717225763216474,-0.2646279554115913,-0.6479582939079273,-0.06275482120204691,1.4119770201924597,-0.2349048526900417,-0.20549784436188936,-1.3207358363847415,-0.28011411835437294,0.06232009126709004,-0.10124936268491981,1.2951140424339154,0.379248231933766,-0.21559775610630214,0.6376139669032755,-0.7100164480463276,-1.5865070397494474,0.3993380836941689,0.06429463807605787,0.3997412005525076,139000.0
-0.5687453607950994,-5.543601244880372,-2.821389871434534,3.988895476415883,-0.3813075127204022,0.2801331699211366,0.9323116857246656,-1.5712899398384288,0.9709875824692656,-0.2711496318418986,0.3115453823560695,-1.3440458849225956,2.1110328088414967,-0.8984155223483942,-0.959957742646293,1.2684165279637853,0.8548336591054901,-0.21994698229067167,0.1754645170805513,-0.10388457201714023,0.3782626444297122,-0.37615599327562865,-0.5619220141012202,0.7727659189901394,-1.2851587650885992,-0.693198133860738,0.5619778969554482,-0.06754775356688596,0.7531317784307048,-0.21006037229951555,325300.0
3.9511826990020507,2.0682372260662234,1.0122511039560957,-0.07535092866363717,0.494526292928063,0.08232178287445598,-2.626717942478346,0.7309792709557124,1.2735453560763124,2.9532262832081413,-0.5791459674437334,-0.30229909558316104,-0.5856109730779033,0.27844885089054455,-0.7456897378858994,-1.456024046400632,1.5203562981156904,0.8043313650705962,0.0667853093966225,-0.8548951318089845,0.20116174119734315,-0.395608340163472,0.343597162350183,0.46290601547160193,-0.5207907541307583,0.7449340975613116,-0.6587987442902901,0.15544773098693634,-0.09534732444537776,0.5879365302464573,139400.0
-10.256012687771014,-3.0025222234684144,-0.9023205527090367,1.095945852974267,0.7061991046504863,0.48287836079040725,-1.5462166785276212,-2.295008254895381,-0.9069466183499085,1.415890372674579,1.1706341556182875,-0.01506599424283168,-1.802136024474163,-0.13005254220119047,0.080456850362597,0.10602320198861986,-0.3926182838868726,0.5557225625582726,-0.023975940392988095,-0.12072478819376162,-0.9652776623411354,0.12613488468878337,0.40329891475509844,0.4719489802432079,-0.8011905824446592,-0.36181944447066483,1.2371106356527741,0.5173105416139817,-0.5443189371142662,0.7626292578477104,230000.0
5.1325054264848635,3.5385485634106226,-2.292731709234501,-3.3551450009605377,-2.3307486391427186,-1.54580962919133,-0.1434291088987995,1.0085046648818108,0.4943604176636701,-0.24846434802159595,-0.0396682695254794,0.3894298281335233,-1.5352694101338933,0.37995607557338434,0.38807824549872455,0.5489630808795121,0.6784766220758148,-0.03853169237557816,0.35143254296079274,-0.030179735907389312,-0.9336411014984052,-0.14948693966491733,-0.1155083404350539,-0.2779680511640431,0.18979947610214504,0.2587229884431923,0.618348121912469,1.1496435758652708,-0.009805851598758807,-0.7768272983937102,129900.0
0.1211630958455851,4.520104090181563,-1.5185471553693997,-1.6594575837319891,2.96087643129613,-0.49137402453877854,3.0564850868044644,1.2792805064766397,-1.708443505595905,1.741396958892252,2.7452635721413867,0.41734120024816007,1.481511999360153,-0.58399982178322,2.216030398058012,-1.6626400109593342,-0.03584523466407799,-0.13738285428926372,-0.7580505348616466,-0.22291750570818622,-1.9531666355800252,0.4032230279761789,0.040490806140995206,-0.22999158486404797,-0.47948144888846606,-0.346837778250807,0.5342796723370242,0.49321920194631974,0.44438727921886745,-0.5482131112915167,154000.0
-0.6212438918960207,-5.091883678446295,-1.9862457809848648,0.8880724109200621,1.5299443009923155,0.21609971086715277,-2.0509794165522544,-2.240157414847377,-0.47297512745699244,0.43097116288189424,0.7546470193826769,0.4104448153469671,-0.6419401138902195,-0.2329218573846923,0.1654980552254914,-0.5588394755588599,-1.1402598373546031,0.5197011256969248,0.18616172013839405,-0.03353837564683825,1.2823960551095708,-0.34122386697262375,-0.6771693154904492,0.32392368127402293,-1.1850195469668594,-0.5583961148251037,0.07681123894959731,-0.586152419685414,0.30909264229030825,0.4279801656942935,256300.0
2.0018803726609837,2.7674922140149567,1.1133120990319334,-0.7116774520227227,3.52373753283772,-1.2674432266310587,2.372468789942589,-0.4096619311226463,-0.8736028574002512,2.5799486962004723,-0.9984397699110023,0.8763945746964289,2.370864114881939,-1.1074167722291013,0.711229120957094,1.0751552149210313,-1.3312770413794928,0.9709385228775554,-1.3277363688661517,-0.19809648805337657,1.2860278276813573,0.9584610178796656,-1.2927134946708925,-0.24569268923064508,1.1505033414872554,-1.8002508240737094,0.014441770091261739,0.14450017508469815,-1.0167144431115585,0.3210760154088714,134800.0
-0.6257182214931478,-5.0466359237995855,-2.2904176662984157,-1.4800360553313114,1.1738855447821224,1.2813004221348219,-1.1490264022081276,-0.19174970911767938,-0.4195080897924556,-0.6684317790972238,-0.9859577551457073,0.5844464402703283,-0.7573110223322255,0.5942502839726813,0.9099856266177229,-1.6490021091323834,0.20887626915528196,-0.25948807595168544,-0.8407911576981545,0.4701033809591971,0.4366928709774492,-0.5405447930792311,0.44833571018342505,-0.7030446568547043,0.6527191499362331,-0.7541199670126815,-0.315668377902438,0.115755085112907,-0.2276990995877317,-0.00802428044411791,306000.0
1.3020781669994368,-1.2880031648994945,0.44631021031814067,-0.5891906741452044,3.044571733145487,0.9410975665035296,-0.15825153453830082,0.4471518724529649,-0.21031695202754216,-0.5727977393103371,0.14391160248876694,-2.8768845977940485,-1.0180009182122138,1.3979786497119437,0.5652498540439448,1.8676565163538061,0.6915992891218888,-0.9906923027505573,2.7661389587405063,-1.40897741275458,-1.5458056324845686,0.05813025645202549,-0.3620534865418823,-0.14011349264825904,-1.1534300895478236,-1.2377729186152975,1.1596123642872687,2.183693519568613,-1.7266413035823402,-0.8836880550279526,207500.0
-1.024743873124055,1.349700343228122,5.962476201629749,-1.0800477202655558,0.48582918810269576,-0.7527647350700883,-1.4779211944317385,0.5046561768208372,-0.12435794288597972,-1.0264143427783237,0.37736998499841445,0.34066673354256677,-0.3883063029124151,0.5270325828683133,-0.82150538301366,-0.6057624376071237,0.5134092010396132,1.0364342917269063,0.13004683627942423,0.1290162299463397,0.16191758669325826,-0.557589431309854,-0.6562115387779184,0.06287449325554116,0.2743819500570533,-0.02156426706736299,1.2702065376843408,-0.4210817520354561,0.2986797913301416,0.30788908462940834,68500.0
4.60043415831333,5.163986580854339,1.3695208516129296,1.0727139293025898,-1.792997364179082,-1.495014870945684,-1.9423918086993655,-0.3238901337900412,-0.6052695338235087,-0.5263554151743507,-2.2431832879986024,0.9850178547062634,0.07821541053871466,0.10728100530804376,-2.068175027937687,-0.9511254781808999,1.3770063997164261,0.27045540113716565,0.576638790111692,-0.1359276602321414,0.5040651479213369,-0.6324708799193631,0.02466709148071408,0.30957716514525935,0.24876697394795114,-0.27521492351678134,1.1148989161989145,-0.2128449302333603,-1.217300136984154,1.4873248939795742,40000.0
-0.3801937649208121,1.115459337095306,0.7389684054395697,0.07318890494628269,0.14304821143485794,-0.6703875195210484,-1.8999914405855463,-0.07821861314157051,-1.099862754810206,0.32531694282101553,1.167631436322832,0.8182778859149683,0.7886892139677703,-0.995638843308059,0.19041366151125771,0.21380493291596583,-0.9114549132690823,-0.1253033972781829,1.3289979476298643,-0.06270613688982125,0.7045920516922266,0.24343388280826755,-0.7967103831748131,-0.05139483305771695,-1.222223483275245,-0.6859002639033572,-0.31968560312235134,0.4497209213542833,-0.5658587988926913,-1.2690031006220563,149350.0
-10.107764354331485,-2.2445849456670133,1.1824180274508098,0.021345980944945723,0.6519711881022151,0.06365839299910227,-0.5867138305669524,-2.5982176344311383,0.3319941212349971,0.1263127282113716,0.639952364344338,0.6819917204857003,2.1804391084518544,-0.6551354231635053,-0.194114670753207,-1.2822830254325925,-1.2615094099091488,0.2808667569747619,0.46531924954420134,0.47285940246354097,0.7386076546599234,0.7933784426333998,-0.4856625317246714,-0.45353534528877637,-0.047647379251484955,1.068306247638577,-0.3609746690993519,0.6382381469933738,-0.6409132370839141,-0.600576624468601,179900.0
2.109534821334591,3.8925658163123553,-2.534602039739517,0.20526440206703186,1.289798845744599,-0.625613357188295,-1.9809569898760737,0.2345305755339511,-0.5027980926532687,0.3743203936895309,-1.438893603611464,-0.8316231373379067,-0.6561599241570091,-0.3469699057565068,0.6340663841660116,0.986247533409061,-1.169999475624573,0.8403360781509999,-1.7307199662522519,0.0777530511497453,1.0903005809448882,0.9050578862280784,-0.12480574779554932,-0.7049685199748291,2.324449278691974,-1.1242468485276964,-0.8136845556039431,1.6201531825823747,-1.279678178541048,1.0190911494768644,165500.0
-0.1957388544786213,-4.055724482095253,-2.7191649724894122,-2.884717392453448,-1.716014470086767,0.4397013992518015,0.8033340892326876,-0.8663808496537856,-0.21339899698121803,1.0460049909869564,-0.47446060762488335,-0.8565170916815087,-1.4562187516271994,2.006436258080984,0.9492677415345729,-0.134003396062625,0.7518316773289423,0.12838325196392325,-0.16384976853245045,-0.6505847963706859,0.11920902368286848,0.6037581319768027,0.49204612998839503,0.7881593632941339,-0.040312089708097,0.10982008695433466,0.48050924597136874,-0.8601000040453958,-0.788591605676752,-0.3784416758942124,277500.0
-0.37294944415493897,-5.110112502930014,-1.9064708997210087,3.9533781872919582,-0.7528849844210632,0.4242572769009099,0.848907315732017,-1.2435653432953868,0.5321792134568795,-0.06291831693490078,0.001100849259185633,-1.2630057583183631,2.0592351731765066,-0.8901545571744977,-0.8580896602486265,-0.04056787664568032,0.743656524814544,0.04369958247746367,-0.6794773405523389,0.23273439408603802,-0.7188857398426407,-0.49851025641702545,0.4383146778967503,0.18844979763297173,0.09447129632770872,0.7749298288067438,-0.08814988230282834,-0.6119370698176781,0.38221702151713016,0.032456495799381625,309000.0
-9.87750181548081,-1.5004709935656924,2.1691931809330325,0.2239093027717808,1.0363837559448934,-0.5781705902452828,-1.1509376732250196,-0.18438551849286328,-0.8536436043164295,-0.7239580232993668,0.3954797995801725,0.6715904598464253,0.2613542116429718,-1.8604144102874625,-0.3210050762445533,-0.05538230448942562,-1.5254287843899728,0.31261877522223636,0.9022673936895714,-0.7865560378215677,-0.22524606981803902,0.9657275700769751,-0.4535441545961729,0.13800385895719008,-0.4345699056829294,-1.5567315518434603,0.5230352205969412,-0.17250122366954393,0.5283502773867806,0.049898030674852815,145000.0
1.804384900533153,1.71328388245155,-0.4479034860156975,-0.7631932822884355,1.5688717939153909,-0.07401559589616112,-1.607923135452115,0.20288342812594554,-0.20606273739356443,0.2823668119518904,-1.5420890173435033,-1.6093749969153788,-0.8499558570262697,0.22345908899842798,1.5649109704786046,2.516966673189944,-0.47927348142097814,0.5662629852225807,-2.729818664934111,-0.0430807364487382,1.8664438600352062,0.9696385040740813,-0.3665410797980661,0.9521029344925518,1.1299073592381648,-0.9999407204822953,0.017771465335234223,-0.5614895750883585,-1.5235171211406409,1.4976096052339514,153000.0
1.071672389967718,-2.4683472730633196,3.039866967051803,-2.2384936127711055,0.4196956544523326,0.872683538691724,-0.9526372989891168,2.278650674540146,-0.4684295788162356,-0.11730487056872844,0.22104386009445115,1.3857656508218261,0.2250346702881941,0.12651818168855744,2.4101948848977064,-1.1202598389078302,0.37910267151740923,0.03976404447302484,-0.8469344490689613,1.1789270336218192,0.20567458464142468,0.32944430657636364,-0.5864114159902415,-1.4089854939858057,0.2544828809154519,-0.042820286794738815,-0.40507425764181787,1.0483880047033611,0.9558328718063246,-0.5273861820201307,109000.0
7.259070547131368,6.814019753329917,3.284664529173649,1.1520440566127448,-2.9303487613183137,3.142415047667724,4.632895712715247,-4.3810876190333605,-0.6238824958653787,-2.9592798953172834,2.284270559522529,-1.1694483152634816,1.8181845788165671,0.5131858669153191,0.8861701670775926,0.13180696846578382,0.7636995747990996,0.09324233979461669,-1.1222915407348621,0.7421451702028813,0.05732749444053655,-0.22022838384218668,0.08202174197383202,-0.845265963851299,0.0010514174886056794,0.15576846622097085,-0.23473817355074686,0.11753480939228714,0.4445534923480681,-0.8332377891137188,82000.0
1.6628282247760595,1.3718146094602162,-0.6230848213132284,0.42763139211479917,1.190585694752545,-0.5542416822162964,-2.058021300422872,-0.9424199289543632,-0.016706857333646134,0.5388479721824492,-1.0729400730046983,-0.5315155326728096,-0.6423833918883292,-0.1650377272845252,-0.38736993182793683,1.9216962282854617,1.3616081770304982,-0.991517573078673,-0.09081373419444422,0.11449370668565706,-0.8537616543984978,-0.04913429214234087,1.0479593893671189,0.29773572665940357,-0.8820208459303034,-0.2806936303815083,0.281090624715491,0.8696002830916755,-0.1473583407443272,-0.022251385605576258,160000.0
6.139524775924216,-2.896644137916744,1.8892540548829257,0.23738505068385035,3.7673301731777578,0.255387370476455,-1.116996678969064,1.1174725050078083,0.16748777333281367,0.2722647380143504,0.7922658842527065,-2.676247984689132,-0.8400665266679723,0.4528679498414892,0.9967978050762566,2.2184392578132948,0.54621912123553,0.8291992054584432,-0.9894482879189624,0.10238576652577795,0.4497902977099974,-0.1575522118717246,-0.5576287217524079,-0.9692454014041576,1.6076384761352107,0.2639291555863894,0.22421104691683946,2.2908722098700567,-0.46669422222193624,0.9740561847741195,170000.0
2.637465932375661,1.3401777857973922,0.48187226180151527,-3.74202723369041,2.3887501829408477,0.7909274622114651,3.161066173063424,0.7046862901351445,1.6154686876528783,1.165505572337494,-0.0069026194214969055,0.9145223355524008,1.900584883342283,-1.7832774328875982,-0.8797124923102915,0.9822214877790892,0.15793342699253152,-0.22806401856063194,0.9110314405127422,-0.8041649464672227,-0.369467937384124,-0.7605550733251629,0.01582346303442261,0.9174427315215758,-2.2930667770574917,-0.8363276651910316,-0.016435194517844975,-1.1475961404716344,-0.5115911120619896,-1.1413131064154547,144000.0
-9.243458849951116,0.930507473823961,4.8192571076853294,0.049911649494349966,3.916208116146452,-0.2875067187361926,2.4615196249735827,-1.0485922937907732,-0.46696146390606286,-0.6379421575776082,0.04788888504019003,-1.1333604617330455,0.961563301329853,-0.43300957637131643,0.338068595537002,0.42563240860157814,-1.3301672670193536,-0.813237463732401,1.6102072809696608,-0.9480936767549275,-0.2755591161132066,1.2818608038579773,-0.27980447578571094,-0.012775856127235028,-1.3440120639354776,-0.11877711792534403,-1.2695575184204493,-0.16641187297891305,-0.6845773613995275,0.11965854748045082,130250.0
1.988308653349767,3.3098758480842263,0.2640297122232602,-1.622631266621102,1.1514270706185812,-0.5817015381249024,-0.5543136028175789,0.19336588543770888,-1.3067908267155077,0.42674999975006556,-0.9481731457986908,1.855252839633103,-0.38064114126637877,-1.0862462840949099,-0.29188177038731156,0.06658529561479067,0.8831935636001821,-0.09673034581677555,-0.273420375489417,0.38363221646469475,-0.5106707510826316,-0.43360342451265194,0.32237719649710733,0.36650913340606583,-0.2082772441275215,1.6061997333744924,0.020210732652872754,0.1822293152366374,0.19616179562571984,-1.1928466538201823,141000.0
-0.3163659820959347,-4.340201459145314,-3.114649530997326,-2.2568963959922375,-1.6072451324028814,0.04515224071770865,0.02537262655329562,-1.7561756229495153,-0.2887214372942754,1.3876056194664037,0.060022795617102026,0.363000399729077,-1.7792615045596274,1.8051299336607352,1.2350163743004463,-2.1789399948098542,-1.0156986769420628,1.1117257274108934,-0.4146605118898326,-0.028225685731028727,0.8771667247253443,0.9478759313503586,-0.03568802892696256,0.2370164130975039,-0.2819705920772042,-0.20689693222108743,1.3694885866286721,0.05544894630792717,-0.08297357949792417,0.2536501291700852,319900.0
-6.2378788206702955,-3.373191937266508,-1.4824147886456243,-1.903116124656023,0.7457266505758391,0.8591009368781831,0.11037132376422543,1.8590178496332503,0.20358413375283957,0.3025173892265873,-0.7097663207924995,-2.539304998406536,-1.4087494617009289,1.6286188015073044,-0.7343121826838442,-0.2942043600339036,-1.0256926818145173,-0.3468880527503101,1.3843867408251473,0.7237956680192371,1.027648032691343,-0.9504573412677952,-0.631488905002416,-1.0164600618184276,-0.3505904830122557,-1.8208551069538434,-0.7320521090413324,-1.2530467312111033,-0.6147130161126763,-1.4745689914819118,239686.0
